filepath,filename,pred_top1_id,pred_top1_name,pred_top1_prob,pred_top2_id,pred_top2_name,pred_top2_prob,pred_top3_id,pred_top3_name,pred_top3_prob,pred_top4_id,pred_top4_name,pred_top4_prob,pred_top5_id,pred_top5_name,pred_top5_prob
todas_imagens\AFRICAN_PIED_HORNBILL__train__175.jpg,AFRICAN_PIED_HORNBILL__train__175.jpg,3,004.Groove_billed_Ani,13.04,159,160.Black_throated_Blue_Warbler,7.98,25,026.Bronzed_Cowbird,4.01,10,011.Rusty_Blackbird,3.31,31,032.Mangrove_Cuckoo,3.18
todas_imagens\AFRICAN_PIED_HORNBILL__train__176.jpg,AFRICAN_PIED_HORNBILL__train__176.jpg,107,108.White_necked_Raven,8.74,7,008.Rhinoceros_Auklet,7.37,43,044.Frigatebird,5.09,22,023.Brandt_Cormorant,5.05,159,160.Black_throated_Blue_Warbler,4.68
todas_imagens\AFRICAN_PIED_HORNBILL__train__177.jpg,AFRICAN_PIED_HORNBILL__train__177.jpg,159,160.Black_throated_Blue_Warbler,11.12,107,108.White_necked_Raven,7.23,74,075.Green_Jay,4.83,23,024.Red_faced_Cormorant,4.74,25,026.Bronzed_Cowbird,4.41
todas_imagens\AFRICAN_PIED_HORNBILL__train__178.jpg,AFRICAN_PIED_HORNBILL__train__178.jpg,187,188.Pileated_Woodpecker,10.3,107,108.White_necked_Raven,8.09,105,106.Horned_Puffin,3.98,97,098.Scott_Oriole,2.63,23,024.Red_faced_Cormorant,2.59
todas_imagens\AFRICAN_PIED_HORNBILL__train__179.jpg,AFRICAN_PIED_HORNBILL__train__179.jpg,187,188.Pileated_Woodpecker,25.99,107,108.White_necked_Raven,16.9,23,024.Red_faced_Cormorant,11.16,24,025.Pelagic_Cormorant,7.9,29,030.Fish_Crow,3.96
todas_imagens\AFRICAN_PIED_HORNBILL__train__180.jpg,AFRICAN_PIED_HORNBILL__train__180.jpg,23,024.Red_faced_Cormorant,41.02,187,188.Pileated_Woodpecker,27.53,24,025.Pelagic_Cormorant,5.48,107,108.White_necked_Raven,2.28,64,065.Slaty_backed_Gull,1.64
todas_imagens\AFRICAN_PIED_HORNBILL__train__181.jpg,AFRICAN_PIED_HORNBILL__train__181.jpg,107,108.White_necked_Raven,75.91,43,044.Frigatebird,5.41,23,024.Red_faced_Cormorant,3.18,106,107.Common_Raven,2.2,22,023.Brandt_Cormorant,1.02
todas_imagens\AFRICAN_PIED_HORNBILL__train__182.jpg,AFRICAN_PIED_HORNBILL__train__182.jpg,159,160.Black_throated_Blue_Warbler,16.27,187,188.Pileated_Woodpecker,11.21,42,043.Yellow_bellied_Flycatcher,5.56,23,024.Red_faced_Cormorant,3.84,31,032.Mangrove_Cuckoo,2.77
todas_imagens\AFRICAN_PIED_HORNBILL__train__183.jpg,AFRICAN_PIED_HORNBILL__train__183.jpg,23,024.Red_faced_Cormorant,70.25,107,108.White_necked_Raven,3.08,7,008.Rhinoceros_Auklet,2.22,31,032.Mangrove_Cuckoo,2.13,22,023.Brandt_Cormorant,1.54
todas_imagens\AFRICAN_PIED_HORNBILL__train__184.jpg,AFRICAN_PIED_HORNBILL__train__184.jpg,120,121.Grasshopper_Sparrow,7.99,31,032.Mangrove_Cuckoo,6.91,97,098.Scott_Oriole,6.52,127,128.Seaside_Sparrow,5.17,90,091.Mockingbird,4.32
todas_imagens\AFRICAN_PIED_HORNBILL__train__185.jpg,AFRICAN_PIED_HORNBILL__train__185.jpg,3,004.Groove_billed_Ani,31.3,31,032.Mangrove_Cuckoo,23.68,107,108.White_necked_Raven,2.72,23,024.Red_faced_Cormorant,2.42,20,021.Eastern_Towhee,2.13
todas_imagens\AFRICAN_PIED_HORNBILL__train__186.jpg,AFRICAN_PIED_HORNBILL__train__186.jpg,24,025.Pelagic_Cormorant,64.67,23,024.Red_faced_Cormorant,5.47,107,108.White_necked_Raven,3.38,29,030.Fish_Crow,2.53,78,079.Belted_Kingfisher,1.22
todas_imagens\AFRICAN_PIED_HORNBILL__train__187.jpg,AFRICAN_PIED_HORNBILL__train__187.jpg,23,024.Red_faced_Cormorant,39.72,187,188.Pileated_Woodpecker,9.41,159,160.Black_throated_Blue_Warbler,2.56,107,108.White_necked_Raven,1.68,105,106.Horned_Puffin,1.56
todas_imagens\AFRICAN_PIED_HORNBILL__valid__1.jpg,AFRICAN_PIED_HORNBILL__valid__1.jpg,23,024.Red_faced_Cormorant,11.03,22,023.Brandt_Cormorant,7.47,3,004.Groove_billed_Ani,6.69,31,032.Mangrove_Cuckoo,5.66,24,025.Pelagic_Cormorant,4.25
todas_imagens\AFRICAN_PIED_HORNBILL__valid__2.jpg,AFRICAN_PIED_HORNBILL__valid__2.jpg,159,160.Black_throated_Blue_Warbler,31.19,73,074.Florida_Jay,24.82,127,128.Seaside_Sparrow,3.38,3,004.Groove_billed_Ani,2.42,78,079.Belted_Kingfisher,2.36
todas_imagens\AFRICAN_PIED_HORNBILL__valid__3.jpg,AFRICAN_PIED_HORNBILL__valid__3.jpg,24,025.Pelagic_Cormorant,28.57,23,024.Red_faced_Cormorant,15.2,3,004.Groove_billed_Ani,4.51,31,032.Mangrove_Cuckoo,3.52,78,079.Belted_Kingfisher,2.88
todas_imagens\AFRICAN_PIED_HORNBILL__valid__4.jpg,AFRICAN_PIED_HORNBILL__valid__4.jpg,23,024.Red_faced_Cormorant,6.98,7,008.Rhinoceros_Auklet,5.97,31,032.Mangrove_Cuckoo,5.2,22,023.Brandt_Cormorant,3.81,43,044.Frigatebird,2.18
todas_imagens\AFRICAN_PIED_HORNBILL__valid__5.jpg,AFRICAN_PIED_HORNBILL__valid__5.jpg,23,024.Red_faced_Cormorant,23.55,78,079.Belted_Kingfisher,5.2,43,044.Frigatebird,4.35,136,137.Cliff_Swallow,2.75,32,033.Yellow_billed_Cuckoo,2.66
todas_imagens\AFRICAN_PYGMY_GOOSE__test__1.jpg,AFRICAN_PYGMY_GOOSE__test__1.jpg,88,089.Hooded_Merganser,23.99,86,087.Mallard,8.84,45,046.Gadwall,8.5,189,190.Red_cockaded_Woodpecker,1.73,105,106.Horned_Puffin,1.6
todas_imagens\AFRICAN_PYGMY_GOOSE__test__2.jpg,AFRICAN_PYGMY_GOOSE__test__2.jpg,86,087.Mallard,49.17,45,046.Gadwall,3.2,33,034.Gray_crowned_Rosy_Finch,1.67,105,106.Horned_Puffin,1.39,129,130.Tree_Sparrow,1.25
todas_imagens\AFRICAN_PYGMY_GOOSE__test__3.jpg,AFRICAN_PYGMY_GOOSE__test__3.jpg,86,087.Mallard,13.81,88,089.Hooded_Merganser,7.76,45,046.Gadwall,4.9,50,051.Horned_Grebe,1.99,15,016.Painted_Bunting,1.86
todas_imagens\AFRICAN_PYGMY_GOOSE__test__4.jpg,AFRICAN_PYGMY_GOOSE__test__4.jpg,86,087.Mallard,34.01,45,046.Gadwall,7.61,88,089.Hooded_Merganser,2.82,15,016.Painted_Bunting,1.66,0,001.Black_footed_Albatross,1.32
todas_imagens\AFRICAN_PYGMY_GOOSE__test__5.jpg,AFRICAN_PYGMY_GOOSE__test__5.jpg,88,089.Hooded_Merganser,25.14,45,046.Gadwall,11.26,86,087.Mallard,4.9,15,016.Painted_Bunting,2.31,189,190.Red_cockaded_Woodpecker,2.14
todas_imagens\AFRICAN_PYGMY_GOOSE__train__001.jpg,AFRICAN_PYGMY_GOOSE__train__001.jpg,50,051.Horned_Grebe,16.79,88,089.Hooded_Merganser,11.25,86,087.Mallard,9.34,89,090.Red_breasted_Merganser,7.59,45,046.Gadwall,5.96
todas_imagens\AFRICAN_PYGMY_GOOSE__train__002.jpg,AFRICAN_PYGMY_GOOSE__train__002.jpg,88,089.Hooded_Merganser,22.52,86,087.Mallard,21.37,45,046.Gadwall,3.59,89,090.Red_breasted_Merganser,3.43,105,106.Horned_Puffin,1.03
todas_imagens\AFRICAN_PYGMY_GOOSE__train__003.jpg,AFRICAN_PYGMY_GOOSE__train__003.jpg,86,087.Mallard,31.95,45,046.Gadwall,12.69,81,082.Ringed_Kingfisher,3.94,88,089.Hooded_Merganser,2.77,15,016.Painted_Bunting,2.17
todas_imagens\AFRICAN_PYGMY_GOOSE__train__004.jpg,AFRICAN_PYGMY_GOOSE__train__004.jpg,45,046.Gadwall,17.96,86,087.Mallard,10.29,88,089.Hooded_Merganser,4.34,105,106.Horned_Puffin,2.85,0,001.Black_footed_Albatross,2.35
todas_imagens\AFRICAN_PYGMY_GOOSE__train__005.jpg,AFRICAN_PYGMY_GOOSE__train__005.jpg,86,087.Mallard,38.36,88,089.Hooded_Merganser,12.36,45,046.Gadwall,4.44,105,106.Horned_Puffin,1.46,89,090.Red_breasted_Merganser,1.21
todas_imagens\AFRICAN_PYGMY_GOOSE__train__006.jpg,AFRICAN_PYGMY_GOOSE__train__006.jpg,86,087.Mallard,13.0,45,046.Gadwall,6.37,82,083.White_breasted_Kingfisher,4.06,81,082.Ringed_Kingfisher,3.38,79,080.Green_Kingfisher,2.34
todas_imagens\AFRICAN_PYGMY_GOOSE__train__007.jpg,AFRICAN_PYGMY_GOOSE__train__007.jpg,86,087.Mallard,22.81,45,046.Gadwall,9.92,88,089.Hooded_Merganser,3.47,135,136.Barn_Swallow,2.06,20,021.Eastern_Towhee,1.64
todas_imagens\AFRICAN_PYGMY_GOOSE__train__008.jpg,AFRICAN_PYGMY_GOOSE__train__008.jpg,86,087.Mallard,64.84,45,046.Gadwall,4.91,88,089.Hooded_Merganser,2.61,59,060.Glaucous_winged_Gull,0.88,7,008.Rhinoceros_Auklet,0.88
todas_imagens\AFRICAN_PYGMY_GOOSE__train__009.jpg,AFRICAN_PYGMY_GOOSE__train__009.jpg,86,087.Mallard,21.74,45,046.Gadwall,8.24,105,106.Horned_Puffin,3.75,88,089.Hooded_Merganser,3.1,0,001.Black_footed_Albatross,2.58
todas_imagens\AFRICAN_PYGMY_GOOSE__train__010.jpg,AFRICAN_PYGMY_GOOSE__train__010.jpg,86,087.Mallard,54.22,45,046.Gadwall,3.69,129,130.Tree_Sparrow,1.41,33,034.Gray_crowned_Rosy_Finch,1.32,105,106.Horned_Puffin,1.27
todas_imagens\AFRICAN_PYGMY_GOOSE__train__011.jpg,AFRICAN_PYGMY_GOOSE__train__011.jpg,86,087.Mallard,19.99,45,046.Gadwall,5.29,88,089.Hooded_Merganser,4.57,33,034.Gray_crowned_Rosy_Finch,2.39,107,108.White_necked_Raven,1.92
todas_imagens\AFRICAN_PYGMY_GOOSE__train__012.jpg,AFRICAN_PYGMY_GOOSE__train__012.jpg,45,046.Gadwall,14.74,86,087.Mallard,11.44,88,089.Hooded_Merganser,10.64,81,082.Ringed_Kingfisher,2.03,89,090.Red_breasted_Merganser,1.85
todas_imagens\AFRICAN_PYGMY_GOOSE__train__013.jpg,AFRICAN_PYGMY_GOOSE__train__013.jpg,88,089.Hooded_Merganser,17.39,105,106.Horned_Puffin,11.91,86,087.Mallard,5.35,33,034.Gray_crowned_Rosy_Finch,3.51,84,085.Horned_Lark,2.48
todas_imagens\AFRICAN_PYGMY_GOOSE__train__014.jpg,AFRICAN_PYGMY_GOOSE__train__014.jpg,86,087.Mallard,32.6,45,046.Gadwall,9.78,88,089.Hooded_Merganser,3.48,0,001.Black_footed_Albatross,1.86,105,106.Horned_Puffin,1.32
todas_imagens\AFRICAN_PYGMY_GOOSE__train__015.jpg,AFRICAN_PYGMY_GOOSE__train__015.jpg,86,087.Mallard,16.74,45,046.Gadwall,7.08,59,060.Glaucous_winged_Gull,4.78,79,080.Green_Kingfisher,3.53,24,025.Pelagic_Cormorant,2.83
todas_imagens\AFRICAN_PYGMY_GOOSE__train__016.jpg,AFRICAN_PYGMY_GOOSE__train__016.jpg,86,087.Mallard,38.07,45,046.Gadwall,8.48,88,089.Hooded_Merganser,4.03,105,106.Horned_Puffin,1.61,196,197.Marsh_Wren,1.14
todas_imagens\AFRICAN_PYGMY_GOOSE__train__017.jpg,AFRICAN_PYGMY_GOOSE__train__017.jpg,88,089.Hooded_Merganser,16.82,105,106.Horned_Puffin,10.65,86,087.Mallard,9.02,45,046.Gadwall,7.28,81,082.Ringed_Kingfisher,3.01
todas_imagens\AFRICAN_PYGMY_GOOSE__train__018.jpg,AFRICAN_PYGMY_GOOSE__train__018.jpg,86,087.Mallard,36.09,45,046.Gadwall,8.88,88,089.Hooded_Merganser,5.57,81,082.Ringed_Kingfisher,2.44,89,090.Red_breasted_Merganser,1.69
todas_imagens\AFRICAN_PYGMY_GOOSE__train__019.jpg,AFRICAN_PYGMY_GOOSE__train__019.jpg,88,089.Hooded_Merganser,18.07,86,087.Mallard,12.32,45,046.Gadwall,9.75,31,032.Mangrove_Cuckoo,2.99,89,090.Red_breasted_Merganser,2.08
todas_imagens\AFRICAN_PYGMY_GOOSE__train__020.jpg,AFRICAN_PYGMY_GOOSE__train__020.jpg,86,087.Mallard,34.81,45,046.Gadwall,9.53,88,089.Hooded_Merganser,2.98,34,035.Purple_Finch,1.97,157,158.Bay_breasted_Warbler,1.66
todas_imagens\AFRICAN_PYGMY_GOOSE__train__021.jpg,AFRICAN_PYGMY_GOOSE__train__021.jpg,86,087.Mallard,31.58,88,089.Hooded_Merganser,5.57,45,046.Gadwall,5.06,105,106.Horned_Puffin,3.07,33,034.Gray_crowned_Rosy_Finch,1.28
todas_imagens\AFRICAN_PYGMY_GOOSE__train__022.jpg,AFRICAN_PYGMY_GOOSE__train__022.jpg,86,087.Mallard,28.56,45,046.Gadwall,5.85,88,089.Hooded_Merganser,4.83,157,158.Bay_breasted_Warbler,2.13,105,106.Horned_Puffin,1.85
todas_imagens\AFRICAN_PYGMY_GOOSE__train__023.jpg,AFRICAN_PYGMY_GOOSE__train__023.jpg,88,089.Hooded_Merganser,81.39,89,090.Red_breasted_Merganser,0.75,86,087.Mallard,0.43,63,064.Ring_billed_Gull,0.41,105,106.Horned_Puffin,0.38
todas_imagens\AFRICAN_PYGMY_GOOSE__train__024.jpg,AFRICAN_PYGMY_GOOSE__train__024.jpg,86,087.Mallard,31.33,45,046.Gadwall,7.7,88,089.Hooded_Merganser,6.18,105,106.Horned_Puffin,1.87,0,001.Black_footed_Albatross,1.6
todas_imagens\AFRICAN_PYGMY_GOOSE__train__025.jpg,AFRICAN_PYGMY_GOOSE__train__025.jpg,86,087.Mallard,37.04,88,089.Hooded_Merganser,4.79,45,046.Gadwall,3.89,79,080.Green_Kingfisher,2.16,31,032.Mangrove_Cuckoo,1.72
todas_imagens\AFRICAN_PYGMY_GOOSE__train__026.jpg,AFRICAN_PYGMY_GOOSE__train__026.jpg,88,089.Hooded_Merganser,39.63,86,087.Mallard,13.0,45,046.Gadwall,4.73,89,090.Red_breasted_Merganser,1.24,0,001.Black_footed_Albatross,0.92
todas_imagens\AFRICAN_PYGMY_GOOSE__train__027.jpg,AFRICAN_PYGMY_GOOSE__train__027.jpg,86,087.Mallard,15.29,88,089.Hooded_Merganser,12.82,45,046.Gadwall,11.27,89,090.Red_breasted_Merganser,2.74,81,082.Ringed_Kingfisher,1.99
todas_imagens\AFRICAN_PYGMY_GOOSE__train__028.jpg,AFRICAN_PYGMY_GOOSE__train__028.jpg,86,087.Mallard,36.14,45,046.Gadwall,5.41,88,089.Hooded_Merganser,4.64,105,106.Horned_Puffin,2.01,81,082.Ringed_Kingfisher,1.59
todas_imagens\AFRICAN_PYGMY_GOOSE__train__029.jpg,AFRICAN_PYGMY_GOOSE__train__029.jpg,45,046.Gadwall,14.07,86,087.Mallard,12.41,88,089.Hooded_Merganser,5.53,0,001.Black_footed_Albatross,3.47,31,032.Mangrove_Cuckoo,3.2
todas_imagens\AFRICAN_PYGMY_GOOSE__train__030.jpg,AFRICAN_PYGMY_GOOSE__train__030.jpg,86,087.Mallard,32.56,88,089.Hooded_Merganser,6.28,105,106.Horned_Puffin,3.62,45,046.Gadwall,3.35,74,075.Green_Jay,1.82
todas_imagens\AFRICAN_PYGMY_GOOSE__train__031.jpg,AFRICAN_PYGMY_GOOSE__train__031.jpg,86,087.Mallard,26.34,45,046.Gadwall,20.87,88,089.Hooded_Merganser,4.55,0,001.Black_footed_Albatross,2.02,105,106.Horned_Puffin,1.59
todas_imagens\AFRICAN_PYGMY_GOOSE__train__032.jpg,AFRICAN_PYGMY_GOOSE__train__032.jpg,88,089.Hooded_Merganser,22.78,86,087.Mallard,11.37,45,046.Gadwall,6.91,105,106.Horned_Puffin,3.07,89,090.Red_breasted_Merganser,1.84
todas_imagens\AFRICAN_PYGMY_GOOSE__train__033.jpg,AFRICAN_PYGMY_GOOSE__train__033.jpg,45,046.Gadwall,31.86,86,087.Mallard,15.08,107,108.White_necked_Raven,3.68,51,052.Pied_billed_Grebe,2.26,71,072.Pomarine_Jaeger,1.74
todas_imagens\AFRICAN_PYGMY_GOOSE__train__034.jpg,AFRICAN_PYGMY_GOOSE__train__034.jpg,86,087.Mallard,29.54,45,046.Gadwall,10.41,88,089.Hooded_Merganser,7.92,105,106.Horned_Puffin,2.51,89,090.Red_breasted_Merganser,1.61
todas_imagens\AFRICAN_PYGMY_GOOSE__train__035.jpg,AFRICAN_PYGMY_GOOSE__train__035.jpg,45,046.Gadwall,17.56,86,087.Mallard,12.48,88,089.Hooded_Merganser,7.05,49,050.Eared_Grebe,2.88,50,051.Horned_Grebe,2.39
todas_imagens\AFRICAN_PYGMY_GOOSE__train__036.jpg,AFRICAN_PYGMY_GOOSE__train__036.jpg,86,087.Mallard,14.71,45,046.Gadwall,13.74,88,089.Hooded_Merganser,6.03,81,082.Ringed_Kingfisher,4.93,15,016.Painted_Bunting,3.1
todas_imagens\AFRICAN_PYGMY_GOOSE__train__037.jpg,AFRICAN_PYGMY_GOOSE__train__037.jpg,86,087.Mallard,52.93,45,046.Gadwall,5.07,88,089.Hooded_Merganser,2.78,105,106.Horned_Puffin,0.87,0,001.Black_footed_Albatross,0.82
todas_imagens\AFRICAN_PYGMY_GOOSE__train__038.jpg,AFRICAN_PYGMY_GOOSE__train__038.jpg,86,087.Mallard,12.18,79,080.Green_Kingfisher,10.73,66,067.Anna_Hummingbird,5.6,69,070.Green_Violetear,5.34,67,068.Ruby_throated_Hummingbird,3.68
todas_imagens\AFRICAN_PYGMY_GOOSE__train__039.jpg,AFRICAN_PYGMY_GOOSE__train__039.jpg,86,087.Mallard,51.33,45,046.Gadwall,7.49,81,082.Ringed_Kingfisher,1.47,88,089.Hooded_Merganser,1.37,105,106.Horned_Puffin,1.03
todas_imagens\AFRICAN_PYGMY_GOOSE__train__040.jpg,AFRICAN_PYGMY_GOOSE__train__040.jpg,86,087.Mallard,14.64,88,089.Hooded_Merganser,8.12,45,046.Gadwall,6.47,15,016.Painted_Bunting,2.52,105,106.Horned_Puffin,2.43
todas_imagens\AFRICAN_PYGMY_GOOSE__train__041.jpg,AFRICAN_PYGMY_GOOSE__train__041.jpg,86,087.Mallard,15.18,45,046.Gadwall,11.63,88,089.Hooded_Merganser,9.71,105,106.Horned_Puffin,2.6,89,090.Red_breasted_Merganser,2.6
todas_imagens\AFRICAN_PYGMY_GOOSE__train__042.jpg,AFRICAN_PYGMY_GOOSE__train__042.jpg,86,087.Mallard,25.74,45,046.Gadwall,8.99,88,089.Hooded_Merganser,6.75,105,106.Horned_Puffin,2.06,81,082.Ringed_Kingfisher,1.42
todas_imagens\AFRICAN_PYGMY_GOOSE__train__043.jpg,AFRICAN_PYGMY_GOOSE__train__043.jpg,88,089.Hooded_Merganser,11.13,86,087.Mallard,9.54,45,046.Gadwall,5.38,105,106.Horned_Puffin,3.07,15,016.Painted_Bunting,2.03
todas_imagens\AFRICAN_PYGMY_GOOSE__train__044.jpg,AFRICAN_PYGMY_GOOSE__train__044.jpg,86,087.Mallard,35.36,88,089.Hooded_Merganser,5.9,105,106.Horned_Puffin,3.98,45,046.Gadwall,3.59,89,090.Red_breasted_Merganser,1.81
todas_imagens\AFRICAN_PYGMY_GOOSE__train__045.jpg,AFRICAN_PYGMY_GOOSE__train__045.jpg,45,046.Gadwall,26.87,60,061.Heermann_Gull,11.67,86,087.Mallard,8.07,88,089.Hooded_Merganser,3.38,89,090.Red_breasted_Merganser,2.47
todas_imagens\AFRICAN_PYGMY_GOOSE__train__046.jpg,AFRICAN_PYGMY_GOOSE__train__046.jpg,86,087.Mallard,28.94,45,046.Gadwall,12.29,88,089.Hooded_Merganser,9.76,105,106.Horned_Puffin,2.15,89,090.Red_breasted_Merganser,1.55
todas_imagens\AFRICAN_PYGMY_GOOSE__train__047.jpg,AFRICAN_PYGMY_GOOSE__train__047.jpg,45,046.Gadwall,28.92,86,087.Mallard,20.0,88,089.Hooded_Merganser,2.86,17,018.Spotted_Catbird,1.37,89,090.Red_breasted_Merganser,1.11
todas_imagens\AFRICAN_PYGMY_GOOSE__train__048.jpg,AFRICAN_PYGMY_GOOSE__train__048.jpg,86,087.Mallard,57.08,45,046.Gadwall,3.16,88,089.Hooded_Merganser,1.58,105,106.Horned_Puffin,1.05,33,034.Gray_crowned_Rosy_Finch,0.97
todas_imagens\AFRICAN_PYGMY_GOOSE__train__049.jpg,AFRICAN_PYGMY_GOOSE__train__049.jpg,86,087.Mallard,74.94,45,046.Gadwall,1.33,105,106.Horned_Puffin,0.7,33,034.Gray_crowned_Rosy_Finch,0.45,82,083.White_breasted_Kingfisher,0.4
todas_imagens\AFRICAN_PYGMY_GOOSE__train__050.jpg,AFRICAN_PYGMY_GOOSE__train__050.jpg,86,087.Mallard,15.44,88,089.Hooded_Merganser,12.48,45,046.Gadwall,5.82,105,106.Horned_Puffin,4.16,184,185.Bohemian_Waxwing,1.86
todas_imagens\AFRICAN_PYGMY_GOOSE__train__051.jpg,AFRICAN_PYGMY_GOOSE__train__051.jpg,86,087.Mallard,21.52,45,046.Gadwall,9.65,88,089.Hooded_Merganser,9.5,81,082.Ringed_Kingfisher,2.26,89,090.Red_breasted_Merganser,1.81
todas_imagens\AFRICAN_PYGMY_GOOSE__train__052.jpg,AFRICAN_PYGMY_GOOSE__train__052.jpg,88,089.Hooded_Merganser,32.01,86,087.Mallard,9.12,45,046.Gadwall,7.81,89,090.Red_breasted_Merganser,3.83,105,106.Horned_Puffin,1.76
todas_imagens\AFRICAN_PYGMY_GOOSE__train__053.jpg,AFRICAN_PYGMY_GOOSE__train__053.jpg,88,089.Hooded_Merganser,43.55,20,021.Eastern_Towhee,4.99,157,158.Bay_breasted_Warbler,3.07,45,046.Gadwall,3.06,89,090.Red_breasted_Merganser,2.49
todas_imagens\AFRICAN_PYGMY_GOOSE__train__054.jpg,AFRICAN_PYGMY_GOOSE__train__054.jpg,86,087.Mallard,32.66,45,046.Gadwall,9.65,88,089.Hooded_Merganser,2.45,0,001.Black_footed_Albatross,1.96,74,075.Green_Jay,1.91
todas_imagens\AFRICAN_PYGMY_GOOSE__train__055.jpg,AFRICAN_PYGMY_GOOSE__train__055.jpg,88,089.Hooded_Merganser,15.42,86,087.Mallard,10.16,45,046.Gadwall,5.45,81,082.Ringed_Kingfisher,3.42,31,032.Mangrove_Cuckoo,3.02
todas_imagens\AFRICAN_PYGMY_GOOSE__train__056.jpg,AFRICAN_PYGMY_GOOSE__train__056.jpg,86,087.Mallard,15.65,45,046.Gadwall,10.6,88,089.Hooded_Merganser,8.26,105,106.Horned_Puffin,4.02,81,082.Ringed_Kingfisher,1.53
todas_imagens\AFRICAN_PYGMY_GOOSE__train__057.jpg,AFRICAN_PYGMY_GOOSE__train__057.jpg,86,087.Mallard,17.21,45,046.Gadwall,10.92,88,089.Hooded_Merganser,6.83,31,032.Mangrove_Cuckoo,3.35,135,136.Barn_Swallow,2.89
todas_imagens\AFRICAN_PYGMY_GOOSE__train__058.jpg,AFRICAN_PYGMY_GOOSE__train__058.jpg,88,089.Hooded_Merganser,42.93,45,046.Gadwall,10.65,86,087.Mallard,4.7,89,090.Red_breasted_Merganser,3.3,20,021.Eastern_Towhee,1.97
todas_imagens\AFRICAN_PYGMY_GOOSE__train__059.jpg,AFRICAN_PYGMY_GOOSE__train__059.jpg,86,087.Mallard,22.18,45,046.Gadwall,15.5,88,089.Hooded_Merganser,5.78,0,001.Black_footed_Albatross,2.12,89,090.Red_breasted_Merganser,2.08
todas_imagens\AFRICAN_PYGMY_GOOSE__train__060.jpg,AFRICAN_PYGMY_GOOSE__train__060.jpg,86,087.Mallard,32.58,88,089.Hooded_Merganser,6.42,105,106.Horned_Puffin,4.1,45,046.Gadwall,3.6,74,075.Green_Jay,2.13
todas_imagens\AFRICAN_PYGMY_GOOSE__train__061.jpg,AFRICAN_PYGMY_GOOSE__train__061.jpg,86,087.Mallard,31.71,88,089.Hooded_Merganser,4.55,45,046.Gadwall,2.94,89,090.Red_breasted_Merganser,2.37,74,075.Green_Jay,2.11
todas_imagens\AFRICAN_PYGMY_GOOSE__train__062.jpg,AFRICAN_PYGMY_GOOSE__train__062.jpg,86,087.Mallard,46.53,45,046.Gadwall,6.33,88,089.Hooded_Merganser,2.18,105,106.Horned_Puffin,1.35,23,024.Red_faced_Cormorant,1.22
todas_imagens\AFRICAN_PYGMY_GOOSE__train__063.jpg,AFRICAN_PYGMY_GOOSE__train__063.jpg,86,087.Mallard,15.13,105,106.Horned_Puffin,7.13,45,046.Gadwall,6.0,88,089.Hooded_Merganser,5.77,74,075.Green_Jay,4.42
todas_imagens\AFRICAN_PYGMY_GOOSE__train__064.jpg,AFRICAN_PYGMY_GOOSE__train__064.jpg,86,087.Mallard,14.82,88,089.Hooded_Merganser,8.89,45,046.Gadwall,5.27,33,034.Gray_crowned_Rosy_Finch,4.35,107,108.White_necked_Raven,2.47
todas_imagens\AFRICAN_PYGMY_GOOSE__train__065.jpg,AFRICAN_PYGMY_GOOSE__train__065.jpg,45,046.Gadwall,14.21,88,089.Hooded_Merganser,11.04,86,087.Mallard,6.68,1,002.Laysan_Albatross,3.47,33,034.Gray_crowned_Rosy_Finch,2.54
todas_imagens\AFRICAN_PYGMY_GOOSE__train__066.jpg,AFRICAN_PYGMY_GOOSE__train__066.jpg,86,087.Mallard,19.42,45,046.Gadwall,11.62,88,089.Hooded_Merganser,4.92,105,106.Horned_Puffin,2.35,157,158.Bay_breasted_Warbler,1.99
todas_imagens\AFRICAN_PYGMY_GOOSE__train__067.jpg,AFRICAN_PYGMY_GOOSE__train__067.jpg,86,087.Mallard,11.46,45,046.Gadwall,11.25,105,106.Horned_Puffin,5.27,142,143.Caspian_Tern,4.27,157,158.Bay_breasted_Warbler,3.51
todas_imagens\AFRICAN_PYGMY_GOOSE__train__068.jpg,AFRICAN_PYGMY_GOOSE__train__068.jpg,86,087.Mallard,50.45,45,046.Gadwall,1.56,88,089.Hooded_Merganser,1.56,33,034.Gray_crowned_Rosy_Finch,1.25,105,106.Horned_Puffin,1.2
todas_imagens\AFRICAN_PYGMY_GOOSE__train__069.jpg,AFRICAN_PYGMY_GOOSE__train__069.jpg,86,087.Mallard,28.35,88,089.Hooded_Merganser,6.88,45,046.Gadwall,6.04,89,090.Red_breasted_Merganser,2.54,105,106.Horned_Puffin,2.31
todas_imagens\AFRICAN_PYGMY_GOOSE__train__070.jpg,AFRICAN_PYGMY_GOOSE__train__070.jpg,88,089.Hooded_Merganser,34.58,86,087.Mallard,4.35,89,090.Red_breasted_Merganser,3.53,45,046.Gadwall,3.34,105,106.Horned_Puffin,3.06
todas_imagens\AFRICAN_PYGMY_GOOSE__train__071.jpg,AFRICAN_PYGMY_GOOSE__train__071.jpg,86,087.Mallard,45.22,45,046.Gadwall,4.84,88,089.Hooded_Merganser,3.15,74,075.Green_Jay,1.86,105,106.Horned_Puffin,1.78
